case_id,truth,predicted,is_positive,confidence,reason,source_event_count,fit_r2,wc2_score,lag_us,fit_gain_k,ring_frequency_hz,ring_q_estimate
inductive_0233,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.9144964690979577,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.999; source/victim lag 28.0 us within window; WC2/correlation support 0.999; source and victim both have strong transient peaks,1,0.998924313069482,0.9989243191985467,28.000000000003716,-0.0004554071903955778,52699.896157833085,268.1166090588951
inductive_0234,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.9228970517202871,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.985; source/victim lag 24.0 us within window; WC2/correlation support 0.985; source and victim both have strong transient peaks,1,0.9850306671460933,0.9850317562977992,24.000000000003187,0.000175604581196242,519.2107995845624,9.42079888378285
inductive_0235,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.8070833393918037,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.832; source/victim lag 52.0 us within window; WC2/correlation support 0.832; source and victim both have strong transient peaks,1,0.8322931359428176,0.8323407931719803,52.0000000000069,0.0005572807037866051,43094.49636551868,1228.298976640606
inductive_0236,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.9616907659855197,positive: single/few dominant source event(s); unknown-gain source fit passed R2=1.000; source/victim lag 8.0 us within window; WC2/correlation support 1.000; source and victim both have strong transient peaks; ringdown tail supports kick but is not primary evidence,1,0.9998925593832652,0.9998925599910748,8.000000000001062,-0.0002938191281522096,519.2107995845624,6.878730528491201
inductive_0237,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.8953132208538364,positive: single/few dominant source event(s); unknown-gain source fit passed R2=1.000; source/victim lag 44.0 us within window; WC2/correlation support 1.000; source and victim both have strong transient peaks,1,0.9999092062263092,0.9999092081743991,44.00000000000584,0.0003686214460464414,519.2107995845624,2.563953531657842
inductive_0238,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.9364964691274904,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.999; source/victim lag -16.0 us within window; WC2/correlation support 0.999; source and victim both have strong transient peaks,1,0.9986392873784189,0.998639305213255,-16.000000000002125,0.00076141690048957,519.2107995845624,4.601647106658211
inductive_0239,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.9032519807718206,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.997; source/victim lag 36.0 us within window; WC2/correlation support 0.997; source and victim both have strong transient peaks,1,0.9972788832872326,0.9972789111584126,36.000000000004775,-0.00011005966675252289,48026.998961572026,251.9934820048806
inductive_0240,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.9518502936762867,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.992; source/victim lag 0.0 us within window; WC2/correlation support 0.992; source and victim both have strong transient peaks,1,0.992419677775562,0.9924196777755622,0.0,0.0006080090712583217,39719.62616821902,466.1791782988097
inductive_0241,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.8936718497815161,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.999; source/victim lag 48.0 us within window; WC2/correlation support 0.999; source and victim both have strong transient peaks,1,0.9985153227237478,0.9985154009033044,48.000000000006374,0.0006672752981823471,519.2107995845624,3.1735035197530572
inductive_0242,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.8661812635169389,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.991; source/victim lag 64.0 us within window; WC2/correlation support 0.991; source and victim both have strong transient peaks,1,0.9908296719095383,0.9908301375474386,64.0000000000085,0.00022607006407410115,43873.312564895525,247.4461872923638
inductive_0243,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.8927722832684166,positive: single/few dominant source event(s); unknown-gain source fit passed R2=1.000; source/victim lag 44.0 us within window; WC2/correlation support 1.000; source and victim both have strong transient peaks,1,0.99990981629712,0.9999098180831119,44.00000000000584,0.0006530744801881883,73987.53894080015,375.32787285962985
inductive_0244,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.8984761493923575,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.991; source/victim lag 40.0 us within window; WC2/correlation support 0.991; source and victim both have strong transient peaks,1,0.9905576208014293,0.9905579187618738,40.00000000000531,-0.0008534678086294854,53478.71235720993,408.7201420586224
inductive_0245,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.9408003109295117,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.999; source/victim lag -8.0 us within window; WC2/correlation support 0.999; source and victim both have strong transient peaks,1,0.9989091658362655,0.9989091678934595,-8.000000000001062,-0.0005269947986207083,69055.0363447468,539.6063666821084
inductive_0246,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.9360906941917315,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.995; source/victim lag -12.0 us within window; WC2/correlation support 0.995; source and victim both have strong transient peaks,1,0.9948209659588256,0.9948209700194601,-12.000000000001593,-0.0008146713089544528,54517.13395637905,291.55817174884515
inductive_0247,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.871577283867294,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.999; source/victim lag 60.0 us within window; WC2/correlation support 0.999; source and victim both have strong transient peaks,1,0.9994162769123962,0.9994163052823152,60.000000000007965,-0.0007395691958444398,55295.9501557559,310.66318269297307
inductive_0248,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.908912064105486,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.999; source/victim lag 32.0 us within window; WC2/correlation support 0.999; source and victim both have strong transient peaks,1,0.9993510216427723,0.9993510317229999,32.00000000000425,-0.0007250063073267498,51142.2637590794,289.45937641545424
inductive_0249,relay_coil_inductive_kick,relay_coil_inductive_kick,True,0.9183488598093901,positive: single/few dominant source event(s); unknown-gain source fit passed R2=0.992; source/victim lag -20.0 us within window; WC2/correlation support 0.992; source and victim both have strong transient peaks,2,0.9919482733473715,0.9919486681714195,-20.000000000002654,-0.0004122739678072162,519.2107995845624,10.637527590464204
