trial_id,case,expected,observed,pass,expected_pulses,matched_pulses,missed_pulses,split_pulses,merged_groups,extra_output_pulses,detection_ratio,acquisition_limited_events,fs,source_width_s,latency_min_s,latency_max_s,minimum_valid_width_s,source_amplitude,output_noise,first_event_class,first_event_confidence,first_event_peak,estimated_tau_s,estimated_cutoff_hz
472,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,500000.0,0.0004119165323694156,0.00018286996904230538,0.002317538919631946,0.00022068910243493801,26.90537421893417,0.08060447767057093,late pulse propagation,high,27.164660212440587,,
473,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,1250000.0,0.0006538767052256885,0.00012680261629307305,0.003015694970055125,0.00026557256230622274,23.10197104663739,0.1130168272594279,late pulse propagation,high,23.44984229124357,,
474,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,500000.0,0.0005991780722871636,9.335863303042248e-05,0.0030934941530655936,0.0003443095411049988,24.503607028896308,0.06000505445383352,late pulse propagation,high,24.649615622734824,,
475,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,800000.0,0.00043900416007749564,0.0001817164335522831,0.0027144353485145305,0.00018801337350620283,25.852081954479885,0.029242918460390094,late pulse propagation,high,25.931243706809454,,
476,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,625000.0,0.00044767757335186875,0.00021852925147739514,0.003277366006513272,0.0002124513868731416,20.025908748215084,0.11091937376682832,late pulse propagation,high,20.324718059277917,,
477,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,400000.0,0.00022566898528816773,0.0001630149066898589,0.002053616743962778,0.0001197744529553917,22.356026205651197,0.080554209131806,late pulse propagation,high,22.50788353667761,,
478,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,625000.0,0.0005301824828292963,0.00020224050039056813,0.0026343513877274956,0.0002927324534657457,23.221309344255033,0.10069908451914203,late pulse propagation,high,23.51567810901425,,
479,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,625000.0,0.0001991232450569718,0.00013214474206371164,0.0029967916623506253,9.609847442996855e-05,27.93535229754196,0.04419543995218311,late pulse propagation,high,28.01946771170047,,
480,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,800000.0,0.00022428791048224476,0.00012618264957636765,0.002287418702955538,8.808564162721754e-05,21.231745141687743,0.11577586548946901,late pulse propagation,high,21.55664569748146,,
481,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,800000.0,0.0006004765463276293,0.00014611200554360111,0.0030873083254830697,0.0003391899211199355,20.731534376440614,0.032372977446711346,late pulse propagation,high,20.838775192831264,,
482,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,500000.0,0.0004500109382052078,9.517578584849185e-05,0.0023454170682983585,0.00024374900161769673,27.345325128319416,0.05821530002171664,late pulse propagation,high,27.502179486929812,,
483,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,625000.0,0.0006864998318085291,8.911676927246958e-05,0.003387105042589633,0.00029615302357123216,20.746530827963834,0.11289282809913646,late pulse propagation,high,21.088012331713625,,
484,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,1000000.0,0.0004631054827864776,0.0001608049047601789,0.0031062596074723546,0.00020805300271295267,22.05699261295182,0.10106835309246999,late pulse propagation,high,22.337899352420656,,
485,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,1000000.0,0.00020123694725436645,0.0002237172846164029,0.002758207206861722,0.0001030583134151534,26.71035508490119,0.08577863479713306,late pulse propagation,high,26.935592544065933,,
486,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,800000.0,0.0002580910525677986,0.00020867017587388554,0.002009136575320521,0.0001010840886917019,24.462757304095547,0.08510312371436295,late pulse propagation,high,24.67261484350085,,
487,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,1250000.0,0.00018433210385593868,0.00018534965956167748,0.002231206214075024,8.603401207620154e-05,26.72326541143037,0.10069547397202239,late pulse propagation,high,26.958345809184962,,
488,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,625000.0,0.00023294928953585155,0.00024715706794254977,0.002821983861348248,0.00012830514830989017,21.88521310471317,0.03461950732403915,late pulse propagation,high,21.956898541669588,,
489,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,625000.0,0.0002462392907041968,0.0002315368762973813,0.0032396385144744504,0.00014038590457073167,25.94307969538037,0.03111586712293452,late pulse propagation,high,26.038503063451394,,
490,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,500000.0,0.00043461974592989166,0.00011195768981960515,0.002347145848784586,0.00024428321308509344,21.76205202168598,0.10894920885924411,late pulse propagation,high,22.066466044979975,,
491,late,late pulse propagation,late pulse propagation,True,1,1,0,0,0,0,1.0,0,1250000.0,0.0006417988885967995,0.00023226262009306599,0.0033883888859493113,0.00031909012647278245,24.018666248264566,0.034036683626398105,late pulse propagation,high,24.133889108707066,,
