frequency_hz,psd_v2_per_hz
6816.406249999805,9.691608701800293e-07
6835.9374999998045,8.699183191914781e-07
6855.4687499998045,2.6303100609929163e-06
6874.999999999804,6.243035628910855e-06
6894.531249999804,5.352914523133761e-06
6914.062499999803,2.5033583656453803e-06
6933.593749999802,2.1721068313775145e-07
6953.124999999802,2.655954369910217e-06
6972.656249999801,8.079403845334374e-06
6992.1874999998,1.0577701455892822e-05
7011.7187499998,8.132060431896916e-06
7031.249999999799,5.542987173879994e-06
7050.781249999799,1.8560889639209656e-06
7070.312499999798,6.391827510998728e-07
7089.843749999797,2.1693632806585932e-06
7109.374999999797,6.653236865057032e-06
7128.906249999796,7.807648575734445e-06
7148.437499999796,3.758357014981483e-06
7167.968749999795,3.4222069049994565e-07
7187.499999999794,8.539482605062323e-07
7207.031249999794,3.1672411772296113e-06
7226.5624999997935,4.571162157740329e-06
7246.093749999793,1.6063770863154114e-05
7265.624999999793,2.0781372070062026e-05
7285.156249999792,6.573482319861067e-06
7304.687499999792,7.064636722704161e-07
7324.218749999791,5.108778867584522e-07
7343.74999999979,1.6182427111604688e-06
7363.28124999979,6.003484260229085e-06
7382.812499999789,9.920341133256402e-06
7402.343749999789,1.586975816573891e-06
7421.874999999788,4.697613564297348e-07
7441.406249999787,1.2159096041355934e-07
7460.937499999787,1.2336431379355399e-06
7480.468749999786,3.751578968739661e-05
7499.999999999785,0.00016770682050309043
7519.531249999785,3.5653787948363775e-05
7539.062499999784,1.7791380305644436e-06
7558.593749999784,1.3572876507246955e-07
7578.1249999997835,6.912314334853374e-07
7597.656249999783,1.6132385946157304e-06
7617.187499999783,8.532030800766262e-06
7636.718749999782,6.646891723546379e-06
7656.249999999782,2.748614879063477e-06
7675.781249999781,1.3947785510773896e-06
7695.31249999978,5.923830159699822e-07
7714.84374999978,6.128112504832563e-06
7734.374999999779,1.8803221582229374e-05
7753.906249999779,1.4156864946464686e-05
7773.437499999778,4.017391363569186e-06
7792.968749999777,1.512338923836472e-06
7812.499999999777,1.2971328747143718e-06
7832.031249999776,3.329718613148217e-07
7851.562499999775,2.551614971750298e-06
7871.093749999775,6.852021701133086e-06
7890.624999999774,4.103593272299878e-06
7910.156249999774,3.2237246118507003e-06
7929.6874999997735,1.6329807151788594e-06
7949.218749999773,1.9052934572228833e-06
7968.749999999773,7.087204094945688e-06
7988.281249999772,1.1325317671546682e-05
8007.812499999772,1.2804084166643708e-05
8027.343749999771,9.806949897260822e-06
8046.87499999977,4.991680410901433e-06
8066.40624999977,1.0142589003210784e-06
8085.937499999769,1.3720917303224604e-06
8105.468749999768,4.647315026581209e-06
8124.999999999768,7.707434559184941e-06
8144.531249999767,4.599249621242414e-06
8164.062499999767,2.382940540624042e-06
8183.593749999766,1.0209737987551214e-07
8203.124999999765,1.9976636462960236e-06
8222.656249999765,2.5500013101558926e-06
8242.187499999765,9.274280061461741e-06
8261.718749999764,1.613208995225985e-05
8281.249999999764,5.954014140894871e-06
8300.781249999764,9.88818695163634e-07
8320.312499999762,7.966859749180286e-07
8339.843749999762,1.514805925389662e-06
8359.374999999762,2.298879864298731e-06
8378.90624999976,7.2446659953969966e-06
8398.43749999976,3.2460593742410846e-06
8417.96874999976,1.0819154599506716e-07
8437.49999999976,2.2352582673030923e-07
8457.031249999758,1.2471506909824788e-06
8476.562499999758,1.3516589076300874e-05
8496.093749999758,0.00013320470343673382
8515.624999999756,5.01794340468982e-05
8535.156249999756,1.1792496899272885e-06
8554.687499999756,6.640213882359913e-07
8574.218749999754,4.3702860203187284e-07
8593.749999999754,6.107820817223687e-07
8613.281249999754,5.581865270564823e-06
8632.812499999753,5.464297084599402e-06
8652.343749999753,2.95621055532269e-06
8671.874999999753,1.8007038878326302e-06
8691.406249999753,2.4152282536749174e-07
8710.93749999975,2.473381144444598e-06
8730.46874999975,1.4460470354800954e-05
8749.99999999975,1.4999408211060125e-05
8769.531249999749,7.287273382152401e-06
8789.062499999749,4.994722725250799e-06
8808.593749999749,1.8362047241745041e-06
8828.124999999747,4.4789393075483133e-07
8847.656249999747,1.5577998300350855e-06
8867.187499999747,4.64192135168606e-06
8886.718749999745,6.45159715154426e-06
8906.249999999745,2.1659636632060824e-06
8925.781249999745,3.9998698736409976e-07
8945.312499999745,1.9156124226386555e-06
8964.843749999744,8.33494354404086e-06
8984.374999999744,1.5270420020061494e-05
9003.906249999744,1.4735537630126411e-05
9023.437499999742,1.0988495832469779e-05
9042.968749999742,5.740104136442355e-06
9062.499999999742,1.1292494408561186e-06
9082.03124999974,9.593031242934778e-07
9101.56249999974,5.9042259139858706e-06
9121.09374999974,9.385993673184333e-06
9140.624999999738,4.681124652386216e-06
9160.156249999738,9.392478307940569e-07
9179.687499999738,4.728694466289249e-07
9199.218749999738,1.9943784593957014e-06
9218.749999999736,4.1320890129673135e-06
9238.281249999736,1.0810997546336678e-05
9257.812499999736,1.9446304987893362e-05
9277.343749999734,1.0537779881980312e-05
9296.874999999734,2.483495273973536e-06
9316.406249999734,9.525709548081338e-07
9335.937499999733,1.1359550225351557e-06
9355.468749999733,3.295709202630477e-06
9374.999999999733,6.261069107130157e-06
9394.531249999733,2.7443781923529777e-06
9414.06249999973,9.776522396772853e-07
9433.59374999973,1.2893610356491564e-06
9453.12499999973,5.102693198073977e-07
9472.656249999729,4.925864756233739e-06
9492.187499999729,9.928868701467627e-05
9511.718749999729,7.279742777649678e-05
9531.249999999727,8.4783698861217e-07
9550.781249999727,5.449921813021722e-07
9570.312499999727,6.549739002780592e-07
9589.843749999725,1.010118637726897e-06
9609.374999999725,5.211674470944736e-06
9628.906249999725,6.001022200911267e-06
9648.437499999725,1.855895096228601e-06
9667.968749999724,1.7089393208936665e-06
9687.499999999724,1.34571594972209e-06
9707.031249999724,2.804402826674352e-06
9726.562499999722,1.2325665482774147e-05
9746.093749999722,1.569783871772202e-05
9765.624999999722,6.353928292483138e-06
9785.15624999972,2.3614785990299745e-06
9804.68749999972,9.283763453825893e-07
9824.21874999972,5.223942676962454e-07
9843.749999999718,8.777148568466181e-07
9863.281249999718,3.1611452340921797e-06
9882.812499999718,4.35515756410399e-06
9902.343749999718,2.40248802738056e-06
9921.874999999716,8.648194626781065e-07
9941.406249999716,6.816978271442549e-08
9960.937499999716,3.9289604928134365e-06
9980.468749999714,1.2117529690956784e-05
9999.999999999714,8.151797249078594e-06
