frequency_hz,psd_v2_per_hz
2148.4374999999386,3.692879170215061e-07
2167.968749999938,2.462212344364729e-07
2187.4999999999377,1.8523322569820536e-07
2207.031249999937,1.6287862601258564e-07
2226.5624999999363,2.2486027760019703e-07
2246.093749999936,1.4122379850784327e-07
2265.6249999999354,5.167173666056912e-08
2285.1562499999345,5.757555668176948e-08
2304.687499999934,1.3598811016108464e-07
2324.2187499999336,2.1057606304313948e-07
2343.749999999933,1.0301217615116543e-07
2363.2812499999327,2.9435836746484992e-08
2382.812499999932,8.949432618131047e-08
2402.3437499999313,1.744664072939799e-07
2421.874999999931,2.0528437963541018e-07
2441.4062499999304,1.7393624122406288e-07
2460.9374999999295,1.048240443819696e-07
2480.468749999929,0.00038764447117101294
2499.9999999999286,0.0015384697249435893
2519.531249999928,0.00038283036798196534
2539.0624999999277,3.931111499650228e-08
2558.593749999927,1.526163573992597e-07
2578.1249999999263,2.177996306832496e-07
2597.656249999926,1.0839559091425444e-07
2617.1874999999254,1.3057562964957987e-07
2636.7187499999245,1.6101185854700374e-07
2656.249999999924,3.89985073753802e-07
2675.7812499999236,2.720487012063814e-07
2695.312499999923,3.8946908087536673e-07
2714.8437499999227,2.4460960391318866e-07
2734.374999999922,1.163080099537085e-07
2753.9062499999213,4.0717418053224446e-07
2773.437499999921,8.353947744533033e-07
2792.9687499999204,5.786934623800162e-07
2812.4999999999195,1.6635655608404077e-07
2832.031249999919,2.8817863047305126e-07
2851.5624999999186,5.778573307687105e-07
2871.093749999918,4.3785999373269033e-07
2890.6249999999172,4.5671205349875275e-07
2910.156249999917,4.002625456005298e-07
2929.6874999999163,4.1112774990988866e-07
2949.218749999916,1.1314974651863325e-07
2968.7499999999154,6.956832058934164e-08
2988.2812499999145,3.96302064440995e-08
3007.812499999914,4.2779764941855726e-08
3027.3437499999136,6.749149209404263e-08
3046.874999999913,6.82969663189938e-07
3066.4062499999122,5.895836235455236e-07
3085.937499999912,4.838919025284788e-08
3105.4687499999113,5.822400882990548e-07
3124.999999999911,4.1743291135990676e-07
3144.5312499999104,2.2682071767889862e-07
3164.0624999999095,6.833156994349917e-07
3183.593749999909,2.4836844572269753e-07
3203.1249999999086,2.1006276249245273e-07
3222.656249999908,6.472587075381014e-07
3242.1874999999072,6.653139000008141e-07
3261.718749999907,1.5859221142091218e-07
3281.2499999999063,8.635332363718998e-08
3300.781249999906,4.26420954758977e-08
3320.312499999905,2.357780044918902e-07
3339.8437499999045,3.4363105568425924e-07
3359.374999999904,3.6900531593904454e-07
3378.9062499999036,3.059024347650146e-07
3398.437499999903,2.4545354704922084e-07
3417.9687499999022,1.924727372664598e-07
3437.499999999902,2.4655153600992755e-07
3457.0312499999013,1.2831600754996208e-07
3476.562499999901,9.271680599721644e-08
3496.0937499999,2.880120481726624e-07
3515.6249999998995,4.072444691876981e-07
3535.156249999899,1.2491786080204944e-07
3554.6874999998986,2.3137577741829148e-07
3574.218749999898,1.274351617591514e-07
3593.749999999897,2.220202201308287e-08
3613.2812499998968,2.4731983519586875e-07
3632.8124999998963,1.370775922998125e-07
3652.343749999896,2.4330430076423187e-07
3671.874999999895,4.6356898251259213e-07
3691.4062499998945,6.326667711405696e-07
3710.937499999894,7.10922194758036e-07
3730.4687499998936,3.910941040808832e-07
3749.9999999998927,3.5941843120436676e-07
3769.531249999892,2.0129084498908756e-07
3789.0624999998918,2.694586515394167e-07
3808.5937499998913,3.690003043831283e-07
3828.124999999891,3.9724698128836204e-07
3847.65624999989,2.606846829376273e-07
3867.1874999998895,1.0379738685396711e-07
3886.718749999889,3.988550970996929e-08
3906.2499999998886,9.629853262807177e-08
3925.7812499998877,2.423200478196371e-07
3945.312499999887,3.0092827419645237e-07
3964.8437499998868,1.8326134481121867e-07
3984.3749999998863,1.1631385958453623e-07
4003.906249999886,1.0372920026743268e-07
4023.437499999885,3.010294457037978e-07
4042.9687499998845,1.9553096640244265e-07
4062.499999999884,3.1840254205827875e-08
4082.0312499998836,2.6562865632012927e-08
4101.562499999883,3.776260793172078e-08
4121.093749999883,6.684775692638832e-08
4140.624999999882,3.594389469691097e-08
4160.156249999881,1.2670346523825365e-07
4179.687499999881,5.433430102708645e-07
4199.21874999988,4.967813406310721e-07
4218.74999999988,9.551824879611892e-08
4238.281249999879,3.31218338571021e-07
4257.812499999878,5.099549719519453e-07
4277.343749999878,2.6066133803846794e-07
4296.874999999877,1.130868992398446e-07
4316.406249999876,5.1778728332295375e-08
4335.937499999876,5.8996813183517303e-08
4355.468749999875,3.402812821603408e-07
4374.999999999875,4.2719985533575017e-07
4394.5312499998745,7.135175543028656e-07
4414.062499999874,4.036556011216825e-07
4433.593749999874,2.179753861530228e-07
4453.124999999873,5.711281852620608e-08
4472.656249999873,6.59156276387313e-08
4492.187499999872,8.709334984647044e-08
4511.718749999871,1.0588379004907255e-07
4531.249999999871,2.0640792217173298e-08
4550.78124999987,6.501203540139514e-08
4570.312499999869,3.7628181074127075e-08
4589.843749999869,6.473740651271724e-08
4609.374999999868,1.783548745072173e-07
4628.906249999868,3.452801060513626e-07
4648.437499999867,2.978826074696309e-07
4667.968749999866,4.928972023684388e-08
4687.499999999866,4.988277924155228e-08
4707.031249999865,5.487382461233052e-08
4726.562499999865,2.512921282093917e-07
4746.0937499998645,5.265379774981839e-07
4765.624999999864,6.132613150006402e-07
4785.156249999864,2.339272611643065e-07
4804.687499999863,2.2754307813530984e-07
4824.218749999863,2.627790597747892e-07
4843.749999999862,2.856923773031735e-07
4863.281249999861,1.3111957109290766e-07
4882.812499999861,2.1591056724110843e-07
4902.34374999986,1.4370999410081634e-07
4921.874999999859,1.8246241042534513e-07
4941.406249999859,4.570115992080463e-07
4960.937499999858,1.6962122855609162e-07
4980.468749999858,5.2540312193528804e-08
4999.999999999857,1.6514784721445942e-07
5019.531249999856,1.9957107219565202e-07
5039.062499999856,1.3085945289330352e-07
5058.593749999855,1.8983830354988108e-07
5078.124999999855,5.38524060257732e-08
5097.6562499998545,1.58839407384941e-07
5117.187499999854,3.717007819839798e-07
5136.718749999854,1.5281190035263277e-07
5156.249999999853,5.086746253744853e-08
5175.781249999852,4.222522257645e-07
5195.312499999852,3.5305400249492555e-07
5214.843749999851,1.9790374636405182e-08
5234.374999999851,3.159862239223146e-07
5253.90624999985,3.837105068265442e-07
5273.437499999849,4.7630862805190375e-07
5292.968749999849,5.87150821438546e-07
5312.499999999848,1.216830717269791e-07
5332.031249999848,6.168862659708608e-08
5351.562499999847,7.631092912927499e-07
5371.093749999846,5.361657346122304e-07
5390.624999999846,2.4353904124998683e-07
5410.156249999845,4.0015383712048423e-07
5429.687499999845,2.985738439165516e-07
5449.2187499998445,2.6748967039298987e-07
5468.749999999844,3.869824356147945e-08
5488.281249999844,1.1166699677447645e-07
5507.812499999843,2.443020104298834e-07
5527.343749999842,3.459713324256937e-07
5546.874999999842,2.4558482737142203e-07
5566.406249999841,4.607223997962467e-08
5585.937499999841,2.487431069035217e-08
5605.46874999984,8.99156528658706e-08
5624.999999999839,2.7188225356860966e-07
5644.531249999839,3.7191786117902325e-08
5664.062499999838,7.362068587186135e-08
5683.593749999838,1.5442841185372334e-07
5703.124999999837,4.427466339499506e-08
5722.656249999836,1.0145729385146195e-07
5742.187499999836,2.834925657333107e-07
5761.718749999835,2.8045094016926664e-07
5781.2499999998345,3.640579471277872e-07
5800.7812499998345,3.7198994830049643e-07
5820.312499999834,3.647318605694109e-07
5839.843749999834,5.995704543982221e-07
5859.374999999833,3.0174421153246347e-07
5878.906249999832,7.283119057049478e-08
5898.437499999832,5.283582127558497e-08
5917.968749999831,6.241471161161955e-08
5937.499999999831,1.1967243701333064e-07
5957.03124999983,2.608319973020033e-07
5976.562499999829,1.657757119641366e-07
5996.093749999829,1.1039717560795314e-07
6015.624999999828,5.4892342374205547e-08
6035.156249999827,9.37010723213979e-08
6054.687499999827,1.007803747346003e-07
6074.218749999826,6.326284361708531e-08
6093.749999999826,8.155700587978981e-08
6113.281249999825,9.369247030367576e-08
6132.8124999998245,1.7444250658368895e-07
6152.3437499998245,1.571280594131874e-08
6171.874999999824,3.787880990237167e-07
6191.406249999824,3.8725952501701087e-07
6210.937499999823,3.427194916492157e-07
6230.468749999822,4.6191868460102153e-07
6249.999999999822,2.7513239652127023e-07
6269.531249999821,1.4429582206221973e-07
6289.062499999821,1.4728989259857017e-07
6308.59374999982,4.810968174246565e-07
6328.124999999819,2.909757737701318e-07
6347.656249999819,2.33604437023195e-07
6367.187499999818,5.037161527198817e-07
6386.718749999817,6.001587737064952e-07
6406.249999999817,2.4108707268445627e-07
6425.781249999816,3.3421756030304803e-07
6445.312499999816,2.255470798869986e-07
6464.843749999815,3.1607685822091683e-07
6484.3749999998145,5.586501788442162e-07
6503.9062499998145,2.066357484275672e-07
6523.437499999814,2.483660130365914e-07
6542.968749999814,9.416526350287442e-08
6562.499999999813,1.4612314196949268e-07
6582.031249999812,4.046383530575483e-07
6601.562499999812,4.852479485432849e-07
6621.093749999811,1.3760504315589063e-07
6640.62499999981,1.563088068765344e-07
6660.15624999981,1.0204756699203526e-07
6679.687499999809,1.2322901554704866e-07
6699.218749999809,3.687509178810185e-07
6718.749999999808,7.734384053236821e-07
6738.281249999807,2.472158617579375e-07
6757.812499999807,5.066565659189037e-07
6777.343749999806,2.911685484231539e-07
6796.874999999806,2.382537037664657e-08
6816.406249999805,6.37158203797782e-08
6835.9374999998045,2.617436730114775e-07
6855.4687499998045,2.1146336777600487e-07
6874.999999999804,1.1003428321306204e-07
6894.531249999804,1.5127086695117233e-07
6914.062499999803,2.1897024849648e-07
6933.593749999802,1.7786323533586803e-07
6953.124999999802,1.194487845183523e-07
6972.656249999801,1.1279516221568877e-08
6992.1874999998,1.684256579324612e-07
7011.7187499998,2.854758360830047e-07
7031.249999999799,2.979137482368628e-07
7050.781249999799,1.816125107507289e-07
7070.312499999798,1.5661311972908976e-07
7089.843749999797,1.9035526989939103e-07
7109.374999999797,2.373682978583324e-07
7128.906249999796,2.1498517184326418e-07
7148.437499999796,1.7123177032562344e-07
7167.968749999795,5.753790700421256e-08
7187.499999999794,1.0005247949653571e-07
7207.031249999794,1.1847871189648475e-07
7226.5624999997935,4.609535484863905e-07
7246.093749999793,6.534443861066647e-07
7265.624999999793,2.869666424150817e-07
7285.156249999792,7.670426251651711e-08
7304.687499999792,6.54883221747747e-08
7324.218749999791,2.060691496289577e-07
7343.74999999979,3.245517170545545e-07
7363.28124999979,1.8836427569216014e-07
7382.812499999789,7.279710220058291e-08
7402.343749999789,2.9035535993632013e-07
7421.874999999788,5.588769423801696e-07
7441.406249999787,4.1550293615941265e-07
7460.937499999787,2.3609276601525082e-07
7480.468749999786,1.5786199134540805e-07
7499.999999999785,8.797727868109533e-08
7519.531249999785,3.762747663777632e-08
7539.062499999784,2.9881636944863776e-08
7558.593749999784,1.2467495232200324e-07
7578.1249999997835,1.4121130494170124e-07
7597.656249999783,2.7925785228583044e-07
7617.187499999783,1.7273654672811996e-07
7636.718749999782,5.428151632446527e-07
7656.249999999782,3.5545451366260283e-07
7675.781249999781,4.479402539360058e-07
7695.31249999978,1.7103289327334108e-07
7714.84374999978,1.644261537742536e-07
7734.374999999779,2.470673895451632e-07
7753.906249999779,6.285568447715402e-07
7773.437499999778,1.0296570333931717e-06
7792.968749999777,1.647431843300063e-07
7812.499999999777,1.0263541316988264e-07
7832.031249999776,8.862490228332918e-08
7851.562499999775,1.4014794829825869e-07
7871.093749999775,3.6190550495297897e-07
7890.624999999774,1.442274365781436e-07
7910.156249999774,1.0383927480935186e-07
7929.6874999997735,6.550656196476182e-08
7949.218749999773,1.124053571964297e-07
7968.749999999773,2.6744155031511206e-07
7988.281249999772,4.598904810760883e-07
8007.812499999772,6.148872884934038e-07
8027.343749999771,3.533271662542574e-07
8046.87499999977,2.1111678063375e-07
8066.40624999977,1.2390890690530297e-07
8085.937499999769,7.90304308476943e-08
8105.468749999768,2.0082362323357188e-07
8124.999999999768,1.295198388744421e-07
8144.531249999767,7.105630574445294e-08
8164.062499999767,2.1920002291206856e-07
8183.593749999766,1.7019473233980434e-07
8203.124999999765,1.5304578034197304e-07
8222.656249999765,3.852069581864507e-07
8242.187499999765,2.877428914687214e-07
8261.718749999764,2.0260989650469993e-07
8281.249999999764,1.4300467641913622e-07
8300.781249999764,1.6688053575554672e-07
8320.312499999762,8.394418983762663e-08
8339.843749999762,5.261801125094738e-08
8359.374999999762,1.055471929376527e-07
8378.90624999976,9.886984958896151e-08
8398.43749999976,2.839494712675956e-07
8417.96874999976,3.0953436990099473e-07
8437.49999999976,2.9084704083369657e-07
8457.031249999758,2.03346826862422e-07
8476.562499999758,4.472455384061791e-08
8496.093749999758,3.7646921916753084e-07
8515.624999999756,2.570110937794819e-07
8535.156249999756,1.7125907572271603e-07
8554.687499999756,1.9363302476831823e-07
8574.218749999754,1.3037752009363757e-07
8593.749999999754,1.6577110248461855e-07
8613.281249999754,1.3469417743811157e-07
8632.812499999753,2.121232884807608e-07
8652.343749999753,5.02487395104862e-07
8671.874999999753,2.379948782733475e-07
8691.406249999753,7.746648926331889e-08
8710.93749999975,1.0059340815948512e-07
8730.46874999975,1.6887688175154206e-07
8749.99999999975,4.1900572055018377e-07
8769.531249999749,7.586050195194295e-07
8789.062499999749,4.7202712551559666e-07
8808.593749999749,5.191509769240673e-07
8828.124999999747,4.703869800584995e-07
8847.656249999747,2.603737436166779e-07
8867.187499999747,1.8161669008165458e-07
8886.718749999745,1.6076346497314806e-07
8906.249999999745,3.081886812654052e-07
8925.781249999745,2.0879734469902603e-07
8945.312499999745,6.266662698639623e-08
8964.843749999744,7.017884241834487e-08
8984.374999999744,8.141459544149072e-08
9003.906249999744,1.2889760894229763e-07
9023.437499999742,9.005250185880678e-08
9042.968749999742,4.2356335339274504e-08
9062.499999999742,9.794680159193601e-08
9082.03124999974,7.243932400696448e-08
9101.56249999974,7.228134922501202e-08
9121.09374999974,1.304729141122573e-07
9140.624999999738,1.8960723393073784e-07
9160.156249999738,2.363149550373633e-07
9179.687499999738,2.2995870643252456e-07
9199.218749999738,1.9358974612089972e-07
9218.749999999736,2.8860048478416297e-07
9238.281249999736,2.0183817767634087e-07
9257.812499999736,2.0222400798660545e-07
9277.343749999734,9.404748078500911e-08
9296.874999999734,1.1751492357288855e-07
9316.406249999734,5.869057074243939e-07
9335.937499999733,6.70986364835174e-07
9355.468749999733,2.3089625984880083e-07
9374.999999999733,1.7015396462969287e-07
9394.531249999733,3.8935938697591175e-07
9414.06249999973,5.08695562785253e-07
9433.59374999973,3.00484195747468e-07
9453.12499999973,3.943391024978344e-08
9472.656249999729,2.0664736532021476e-07
9492.187499999729,4.063657989978148e-07
9511.718749999729,2.3203364814871452e-07
9531.249999999727,2.555483688544079e-07
9550.781249999727,1.3340492693492682e-07
9570.312499999727,1.4364283404257547e-07
9589.843749999725,3.4049255261524264e-07
9609.374999999725,2.925458961445805e-07
9628.906249999725,9.698838940561842e-08
9648.437499999725,1.9204224450829063e-07
9667.968749999724,3.957991721120989e-08
9687.499999999724,1.1884041102801271e-07
9707.031249999724,2.3808336761641042e-07
9726.562499999722,6.471194905061856e-08
9746.093749999722,3.9702227134744685e-07
9765.624999999722,6.566185486354735e-07
9785.15624999972,4.101658559382402e-07
9804.68749999972,7.681214521342109e-07
9824.21874999972,6.692723897370938e-07
9843.749999999718,1.5364758863345286e-07
9863.281249999718,3.028618403180784e-07
9882.812499999718,5.988502717387187e-07
9902.343749999718,3.937183068352746e-08
9921.874999999716,2.5577917871855283e-07
9941.406249999716,2.0821908686442218e-07
9960.937499999716,1.8365197235669182e-08
9980.468749999714,2.2353563032822744e-08
9999.999999999714,3.0547112975069137e-09
