case,repeat,true_sag,detected_sag,status,selected_window_samples,alignment_lag_samples,alignment_correlation,event_count,confidence,classification,true_start_s,true_end_s,retained_gain,detected_start_s,detected_end_s,max_depth,deficit_area_s,entry_timescale_s,recovery_timescale_s,median_correlation,median_rms_ratio,unknown_residual_energy,start_error_s,end_error_s
gradual_sag,16,True,True,clean_sag_supported,41,5,0.9821344378976844,1,0.9653526265630545,clean_sag_supported,0.6324399448070624,1.2870338553960163,0.6116132023932723,0.619,1.359,0.4195976815335246,0.24434496512714038,0.02842032533884554,0.08439938208691632,0.9985851846429722,0.6183570449081996,0.1981695225662943,-0.013439944807062454,0.07196614460398365
gradual_sag,17,True,True,clean_sag_supported,81,1,0.9844538138676704,1,0.9479800544514131,clean_sag_supported,0.5085369554837859,1.1358313486027978,0.6359328546701404,0.438,1.241,0.381218476774302,0.2333568562085234,0.0637199388474416,0.08057537170521809,0.9987696622013619,0.6527492303320631,0.34177828062510135,-0.07053695548378586,0.10516865139720233
gradual_sag,18,True,True,clean_sag_supported,81,4,0.9721557177893153,1,0.9179834210339191,clean_sag_supported,0.5100268915444934,1.0192439862177305,0.5029681088938341,0.446,1.074,0.505489706868657,0.2501238802564963,0.05212072513092553,0.07052376959422127,0.9971716479103954,0.5344349237730678,0.7111383160520306,-0.06402689154449343,0.054756013782269575
gradual_sag,19,True,True,clean_sag_supported,81,-7,0.9806637361389318,1,0.922267325147273,clean_sag_supported,0.5173198842485276,1.2101576060723787,0.614730422644907,0.497,1.2690000000000001,0.3828076573003013,0.24703983003593805,0.05602489194609362,0.037854076043416444,0.9981390474876379,0.6238979049496464,0.5434294948908456,-0.020319884248527598,0.05884239392762147
gradual_sag,20,True,True,clean_sag_supported,81,2,0.9905182281713379,1,0.9246945525872533,clean_sag_supported,0.8056115151466369,1.3130236012934338,0.6754850539337613,0.778,1.428,0.34512429376640996,0.17024394263707643,0.044004279617824806,0.09955558925210455,0.9992727311139857,0.6906934571072734,0.2140926790063496,-0.027611515146636845,0.11497639870656617
gradual_sag,21,True,True,clean_sag_supported,161,-2,0.9909955441199343,1,0.920667292220997,clean_sag_supported,0.6943354803649635,1.2766333291106493,0.7093827700229698,0.649,1.46,0.31012575671394194,0.17757554657910557,0.08963326382677521,0.1828731540878224,0.9978985527156101,0.7131498150564839,0.4672913326572984,-0.04533548036496349,0.18336667088935066
gradual_sag,22,True,True,clean_sag_supported,81,6,0.9896389264803352,1,0.951306461230419,clean_sag_supported,0.6866656251113558,1.39028206324567,0.712061654350646,0.653,1.444,0.3072000646475451,0.2025432439710992,0.043607310741474836,0.06351678041879533,0.9987328246446854,0.7089057872190105,0.3697086400693048,-0.033665625111355735,0.0537179367543299
gradual_sag,23,True,True,clean_sag_supported,81,-6,0.9931744425275487,1,0.8455316500896725,clean_sag_supported,0.48228784369957983,1.2541801060711442,0.7788098718030876,0.497,1.2650000000000001,0.22435524124098893,0.15766919456865375,0.052342793136517005,0.02634013161554099,0.9992768126950223,0.7983180825163806,0.2704941415283404,0.014712156300420165,0.010819893928855961
gradual_sag,24,True,True,clean_sag_supported,81,-2,0.9947518113172804,1,0.8757120229328557,clean_sag_supported,0.7535292329561307,1.2775540950704012,0.7768841818930101,0.739,1.339,0.2320884199827533,0.1105189956743896,0.04266882379411827,0.05947069966921316,0.9987966767382457,0.7868353603082546,0.4622002586878549,-0.014529232956130733,0.06144590492959878
gradual_sag,25,True,True,clean_sag_supported,81,-4,0.9954433518096428,1,0.8422879641885008,clean_sag_supported,0.74519770817845,1.3788795101459161,0.8114953709139161,0.714,1.432,0.20819218934112227,0.1171613512060225,0.059327132338815126,0.06498529606375665,0.998546152629584,0.8249154946190556,0.5433092995976658,-0.031197708178450023,0.0531204898540838
gradual_sag,26,True,True,clean_sag_supported,81,1,0.9850503897352534,1,0.9272397193431311,clean_sag_supported,0.7871470374629844,1.4917689231562732,0.6631735679534805,0.776,1.563,0.35284514641333686,0.23785026675883245,0.03495378377457916,0.07504346138124078,0.9979752862232661,0.6702011180056591,0.5061358591025268,-0.0111470374629844,0.07123107684372676
gradual_sag,27,True,True,clean_sag_supported,81,-2,0.9686661537128219,1,0.9726720167340019,clean_sag_supported,0.6724426937939646,1.4055005794074549,0.5199605429390104,0.611,1.5250000000000001,0.4950311721687992,0.35472377239517094,0.10112261139286448,0.1742412576426288,0.9971607058577804,0.5310874838701255,0.5341864333025492,-0.06144269379396461,0.11949942059254526
gradual_sag,28,True,True,clean_sag_supported,81,6,0.976610118231768,1,0.9555614330028851,clean_sag_supported,0.6675730254211482,1.2547314146601507,0.5375591122975372,0.607,1.347,0.484164171065527,0.2761104237290761,0.07944643255390524,0.1406440788669991,0.9978619876800386,0.5645590873909462,0.513848217664782,-0.060573025421148174,0.09226858533984927
gradual_sag,29,True,True,clean_sag_supported,81,1,0.986333236886567,1,0.9605601098198835,clean_sag_supported,0.6268813032033972,1.3928119019727823,0.6781570430690861,0.601,1.461,0.33922403206491325,0.2460808348062877,0.056515516795519964,0.0657050856525786,0.998294019295743,0.6792144177505088,0.4497725049769125,-0.02588130320339721,0.06818809802721781
gradual_sag,30,True,True,clean_sag_supported,41,-4,0.9766504759278116,1,0.9459746897292103,clean_sag_supported,0.729863835697381,1.390241044539774,0.556995649235608,0.712,1.459,0.48370257935670924,0.2727965937797015,0.061774980091853345,0.03295728970955217,0.9981604958788393,0.5794897400330958,0.22821895878357093,-0.017863835697381036,0.06875895546022615
gradual_sag,31,True,True,clean_sag_supported,41,-2,0.9769222905019851,1,0.9166755411078592,clean_sag_supported,0.5182965585095268,1.0394080075293441,0.555093368557357,0.483,1.141,0.47398015806693383,0.2430192898986563,0.03323916774554464,0.09641621359975194,0.9977553376296263,0.5550764604997669,0.27820210278838015,-0.03529655850952684,0.10159199247065587
gradual_sag,32,True,True,clean_sag_supported,81,-6,0.9931127738208466,1,0.9203059010285982,clean_sag_supported,0.5613136408137595,1.1326562649327,0.7477224217231301,0.527,1.187,0.25636699881762504,0.13435630486706615,0.07028028803262722,0.0509251917847356,0.9983334134325758,0.7638726777385995,0.5852464990828774,-0.03431364081375943,0.05434373506729995
gradual_sag,33,True,True,clean_sag_supported,81,-1,0.978439398776122,1,0.9772991904092264,clean_sag_supported,0.6465864539173327,1.2195681037962371,0.5694437123740331,0.608,1.325,0.45365977809378877,0.2545733684961107,0.05717722806767399,0.0388970545172584,0.9976455820132035,0.5698579166283899,0.5993323062024345,-0.03858645391733273,0.10543189620376281
gradual_sag,34,True,True,clean_sag_supported,81,-7,0.98923966334537,1,0.9048858061043027,clean_sag_supported,0.5224269679030829,1.284242013047116,0.7208445280857789,0.519,1.336,0.27403965978434186,0.19306259443629215,0.03727247349145406,0.059290327208997184,0.9987691058001791,0.7515007864584407,0.4385684111340148,-0.0034269679030828337,0.05175798695288414
gradual_sag,35,True,True,clean_sag_supported,81,-3,0.965619616833296,1,0.9673566174167261,clean_sag_supported,0.514588793051353,1.2202153397235143,0.5057017730052443,0.46,1.331,0.5088463936747305,0.34421747637418265,0.052876859112269844,0.045612406091450425,0.9970572857825458,0.5170166608103984,0.5478824437977704,-0.054588793051352946,0.1107846602764857
gradual_sag,36,True,True,clean_sag_supported,81,-1,0.9833910913984171,1,0.9483636609967894,clean_sag_supported,0.5421937914088985,1.0954722534500478,0.6150353417370216,0.517,1.156,0.3709181898476147,0.19500882624143823,0.05689123477760793,0.0653747856054786,0.9976038356287436,0.6509432187691814,0.6810177223146155,-0.025193791408898436,0.06052774654995208
gradual_sag,37,True,True,clean_sag_supported,81,-5,0.9929032644388064,1,0.8930609161864036,clean_sag_supported,0.6647994925359519,1.4212782442078802,0.7714170455328682,0.662,1.48,0.2348037939011164,0.1604879205154389,0.04253452362885369,0.061214714963769366,0.9986608011068167,0.7786680441542558,0.4830367490083053,-0.0027994925359519085,0.0587217557921198
gradual_sag,38,True,True,clean_sag_supported,81,-6,0.9952431880703857,1,0.8067104021614947,clean_sag_supported,0.7790499240464773,1.4407533773883858,0.8004074658623699,0.791,1.5170000000000001,0.20214212861848901,0.12093212959597116,0.041722648480421884,0.06898630305041654,0.9990246342469163,0.825899683274332,0.37999755303631644,0.01195007595352271,0.0762466226116143
gradual_sag,39,True,True,clean_sag_supported,81,-5,0.9833996532164926,1,0.9016646239744524,clean_sag_supported,0.7327672791664794,1.297277284301967,0.6078443980212378,0.6990000000000001,1.344,0.3940298862502225,0.20648331337794779,0.051036504651907975,0.04285358865356116,0.9977081443289222,0.615487900701443,0.6065837352109593,-0.03376727916647937,0.04672271569803299
gradual_sag,40,True,True,clean_sag_supported,81,4,0.9659182634585507,1,0.9322570425642788,clean_sag_supported,0.5010996215777843,1.2593692168085755,0.5192913039676668,0.428,1.341,0.49505152331121827,0.36659481303356617,0.09229996253233402,0.11206320367098871,0.9980387848586332,0.5329216137288483,0.414490188094621,-0.07309962157778432,0.08163078319142447
gradual_sag,41,True,True,clean_sag_supported,81,-5,0.9893623952737625,1,0.9473275617973351,clean_sag_supported,0.795685745713659,1.5713188532828946,0.7256333266044253,0.791,1.627,0.2847575103857657,0.20493936733969453,0.03491621792293903,0.06382624120028763,0.9987122558439662,0.7297557087524857,0.45479949327885044,-0.004685745713658984,0.055681146717105445
gradual_sag,42,True,True,clean_sag_supported,81,-6,0.988021745202966,1,0.95915612937273,clean_sag_supported,0.5845996081845364,1.2158060302986942,0.6762421723215561,0.577,1.2570000000000001,0.31301419800226504,0.18468007784144225,0.05242595558860972,0.0380953775108215,0.9993083092766208,0.6909661039609821,0.2730698826332701,-0.007599608184536422,0.041193969701305955
gradual_sag,43,True,True,clean_sag_supported,81,5,0.9847178246745822,1,0.9707328621316268,clean_sag_supported,0.5355457241293863,1.1359221452564774,0.6528823962786553,0.506,1.188,0.37411099152829597,0.21599170418584085,0.045394863263195404,0.037460747311602156,0.9976368907148677,0.639552765104985,0.6492760252652768,-0.029545724129386275,0.052077854743522556
gradual_sag,44,True,True,clean_sag_supported,41,3,0.9832034395742065,1,0.9619271573010396,clean_sag_supported,0.6164868684100511,1.2095700755322636,0.6135645465202545,0.586,1.268,0.4178067899897754,0.2231153372174686,0.027597078510639438,0.06542968433557815,0.9984155962470773,0.6226228485703186,0.22536068171808674,-0.030486868410051104,0.05842992446773643
gradual_sag,45,True,True,clean_sag_supported,81,-6,0.9740583181114217,1,0.9755375737025932,clean_sag_supported,0.7577484957937527,1.4491490619605347,0.5585924037644509,0.707,1.563,0.4612016510931266,0.31525971860202134,0.055233004771003645,0.09496446424162938,0.9986947478564818,0.553418531973695,0.43077701491797543,-0.050748495793752735,0.11385093803946522
gradual_sag,46,True,True,clean_sag_supported,41,-2,0.9859591187696588,1,0.9565583767388184,clean_sag_supported,0.5356507752980243,1.1436447373550416,0.656827095747926,0.526,1.221,0.41045480788684074,0.20940316801492662,0.02272377702848453,0.06810369562740165,0.9984418053391029,0.6559597175103705,0.2510189124417196,-0.009650775298024272,0.07735526264495851
gradual_sag,47,True,True,clean_sag_supported,81,4,0.9747642929818758,1,0.9679799649532003,clean_sag_supported,0.5583512033048418,1.0998237219601605,0.527734596466923,0.511,1.166,0.4896289806769677,0.25732058748563535,0.0634658779711391,0.06810820819957882,0.9976803727888018,0.5384403182358346,0.5337078750908343,-0.04735120330484177,0.06617627803983939
gradual_sag,48,True,True,clean_sag_supported,41,-3,0.984524899107351,1,0.8931235567076033,clean_sag_supported,0.7945894002707359,1.3583410889186167,0.6222918134424318,0.774,1.418,0.4195712527588621,0.21307208933786312,0.042817897594861785,0.07565751618862605,0.9983652524580289,0.6397007581269173,0.23103633094885426,-0.020589400270735858,0.059658911081383215
gradual_sag,49,True,True,clean_sag_supported,81,5,0.9923870623436033,1,0.875508154819448,clean_sag_supported,0.6221283767161813,1.3052142632469013,0.7556164083918304,0.611,1.341,0.24521584814739683,0.15265025547965816,0.047364939045051596,0.04359245851631306,0.9983163352712396,0.7777851644392489,0.5620798020597295,-0.011128376716181276,0.03578573675309871
gradual_sag,50,True,True,clean_sag_supported,81,4,0.989868632005121,1,0.8677289314780432,clean_sag_supported,0.655138644106661,1.3479649217630132,0.7129318618141001,0.615,1.427,0.3062115002856115,0.20671331856064493,0.06282583316453456,0.04738838390185996,0.9992396605977257,0.7261919907799441,0.26020272525751176,-0.040138644106661014,0.07903507823698686
gradual_sag,51,True,True,clean_sag_supported,81,-2,0.9909694454522133,1,0.9421366337141842,clean_sag_supported,0.6687549118225529,1.3128972834257588,0.7198775623717242,0.621,1.387,0.2919602288340971,0.17753604829262976,0.057943240276495944,0.05049680338237938,0.9987344112082803,0.7293140993902432,0.40394973372737847,-0.04775491182255287,0.07410271657424117
gradual_sag,52,True,True,clean_sag_supported,41,0,0.986061002456378,1,0.9485054692821616,clean_sag_supported,0.6457019863670533,1.2325014373342345,0.644090234575134,0.623,1.272,0.3740710325851838,0.1985794211870936,0.04049554269867965,0.050182225215741845,0.998252938202651,0.6528015601187678,0.2647339748626183,-0.02270198636705334,0.03949856266576557
gradual_sag,53,True,True,clean_sag_supported,81,-2,0.9822004593941985,1,0.8682783007015809,clean_sag_supported,0.7758829451864144,1.5197545495972982,0.6300124356202401,0.755,1.615,0.38064672715863357,0.270362944897783,0.04143014673321603,0.10182014662427226,0.999046233791769,0.6586841394740189,0.26961912861958515,-0.020882945186414426,0.09524545040270183
gradual_sag,54,True,True,clean_sag_supported,81,-3,0.9741421078533337,1,0.9355840782314427,clean_sag_supported,0.7788357036260523,1.3670795657353592,0.52909426646104,0.714,1.438,0.4918583162853667,0.27972440869975035,0.034100516148273,0.0805894516838607,0.9969173873749886,0.5488897763798494,0.7070774640164006,-0.06483570362605229,0.07092043426464079
gradual_sag,55,True,True,clean_sag_supported,81,-5,0.9943489603314145,1,0.9007531858142844,clean_sag_supported,0.480969326768231,0.9654804435569758,0.774357208268973,0.429,1.089,0.2666136061018938,0.12546607400753795,0.12120441378938292,0.1995454740335213,0.9990303830409364,0.7643608070185831,0.4195590908144807,-0.05196932676823102,0.12351955644302415
gradual_sag,56,True,True,clean_sag_supported,81,-2,0.990748028440825,1,0.926419673330555,clean_sag_supported,0.5970012506499995,1.1173573005029147,0.7110658015619808,0.601,1.164,0.2959180032619888,0.14154242573366704,0.04012732553371443,0.04291881191012582,0.9985005611188854,0.7113370403673387,0.46018806247683686,0.003998749350000441,0.046642699497085216
gradual_sag,57,True,True,clean_sag_supported,41,-3,0.9777005225318455,1,0.9547938011591057,clean_sag_supported,0.603504172411005,1.1172965858075283,0.5449643723035551,0.58,1.179,0.5051677266526269,0.23791020719098258,0.02181245879512992,0.06420590818467319,0.9981504697672743,0.5475068738289137,0.25101243509215154,-0.023504172411004998,0.06170341419247172
gradual_sag,58,True,True,clean_sag_supported,81,-4,0.9864123816699786,1,0.9685502004329969,clean_sag_supported,0.5583916445612573,1.0833227052412748,0.6430925146051462,0.525,1.1500000000000001,0.34381946369755323,0.168527224789873,0.06386972011537853,0.05249256312564498,0.9986594163630261,0.6704448884832919,0.41735470907576416,-0.033391644561257317,0.0666772947587253
gradual_sag,59,True,True,clean_sag_supported,41,6,0.9860444041064943,1,0.9535666295902573,clean_sag_supported,0.8059036764800406,1.3450758437479797,0.6304031509984447,0.773,1.417,0.4149262412265269,0.20416308513149295,0.044129165855523025,0.08141251729636231,0.9987949472065458,0.6293214543965971,0.17444707987559102,-0.032903676480040556,0.07192415625202031
gradual_sag,60,True,True,clean_sag_supported,81,-7,0.9866725021892764,1,0.9506663177438551,clean_sag_supported,0.6091858598599115,1.2974026213107686,0.6724389675025843,0.598,1.351,0.33695889498352616,0.219605897178099,0.052576611533004525,0.046444465907408375,0.9987449326577584,0.6730719425810567,0.3737324765873171,-0.011185859859911496,0.05359737868923142
gradual_sag,61,True,True,clean_sag_supported,81,-5,0.9935053578173586,1,0.9361902816339398,clean_sag_supported,0.624542226474061,1.176537680295561,0.7474084460572072,0.604,1.254,0.2695144496877081,0.14265387183037137,0.060206058610920855,0.07976264303495567,0.9992880339848941,0.7415043676502894,0.2432646953818085,-0.02054222647406101,0.07746231970443906
gradual_sag,62,True,True,clean_sag_supported,81,-2,0.9899846003735324,1,0.9216354924544761,clean_sag_supported,0.626694503371815,1.2286283284679902,0.7072931982367915,0.609,1.286,0.2981694980151628,0.1696993144939987,0.050456901014563356,0.044252285090638895,0.99800639254304,0.7225988850262012,0.5953783590148488,-0.017694503371814996,0.05737167153200984
gradual_sag,63,True,True,clean_sag_supported,81,6,0.9657444412228692,1,0.9827984429014124,clean_sag_supported,0.7946857819970394,1.5155160615617216,0.5002480081195884,0.71,1.736,0.5195549107193833,0.37826256390607993,0.041065436942270384,0.8623726490910986,0.9987860721289158,0.4982750474544061,0.29479648176963585,-0.08468578199703947,0.2204839384382784
gradual_sag,64,True,True,clean_sag_supported,81,4,0.9788888276900723,1,0.9680189386146395,clean_sag_supported,0.5543823278787899,1.1160316993823058,0.5704869272683766,0.511,1.188,0.45182716579915794,0.24694302741768298,0.058405868620759305,0.058593339841563626,0.9978115148939372,0.5746842730481486,0.5624653581754752,-0.04338232787878993,0.0719683006176941
gradual_sag,65,True,True,clean_sag_supported,81,-6,0.9844169522957356,1,0.9681372485944397,clean_sag_supported,0.8102428634126762,1.3694375123399287,0.6227301306294908,0.793,1.433,0.37398812458839825,0.19980213134717384,0.0326957817839958,0.06328864898363308,0.9975214076066772,0.633829141673638,0.6652737590018366,-0.017242863412676113,0.06356248766007133
gradual_sag,66,True,True,clean_sag_supported,81,-4,0.9840351979121758,1,0.9507417247718277,clean_sag_supported,0.776846805186332,1.4649551309807622,0.6475249368899666,0.782,1.524,0.35654119115585214,0.22867104919157216,0.029161843341404464,0.07281804063341656,0.9986329201964836,0.6659226482566061,0.4017997302057253,0.0051531948136680494,0.05904486901923778
gradual_sag,67,True,True,clean_sag_supported,81,-4,0.9837989923583342,1,0.8997496093723747,clean_sag_supported,0.6540609033521726,1.1751688015951667,0.5860127164882905,0.607,1.33,0.42161605027039817,0.21553233688532938,0.07689708928973017,0.10397290976376407,0.9981183713782229,0.6141195069576656,0.4505662329149341,-0.04706090335217261,0.1548311984048334
gradual_sag,68,True,True,clean_sag_supported,81,3,0.9860837504653911,1,0.8589471380377577,clean_sag_supported,0.5516850855774955,1.236740740231599,0.6747065035293964,0.521,1.258,0.3368213166697208,0.21716704163597028,0.04877822139865757,0.03279359612615098,0.998303978265368,0.7072958423627811,0.504263532651709,-0.030685085577495497,0.02125925976840093
gradual_sag,69,True,True,clean_sag_supported,81,-2,0.9940594535122348,1,0.9025644225312092,clean_sag_supported,0.7710629508157625,1.2829325688470994,0.7534413760916486,0.787,1.337,0.23946875714476,0.10995425252559314,0.03360147753036965,0.05446806366505763,0.9986965522677385,0.7814717190180877,0.4404910062962557,0.01593704918423755,0.05406743115290058
gradual_sag,70,True,True,clean_sag_supported,81,-1,0.9939383964171062,1,0.8883781688227287,clean_sag_supported,0.5754586903001337,1.234280200798757,0.7836209424627958,0.531,1.333,0.24174687264462869,0.1497356851067053,0.07545308236594366,0.06032808351191343,0.9985606234604263,0.7693283957194731,0.519992737308822,-0.04445869030013372,0.09871979920124296
gradual_sag,71,True,True,clean_sag_supported,81,0,0.9878931880696263,1,0.9656309904318545,clean_sag_supported,0.7532363906988815,1.4147748006672227,0.6762277781291082,0.706,1.5110000000000001,0.3265652430945155,0.20955931563849634,0.07234891465411694,0.06008636639205211,0.9986872418813111,0.6907362040551903,0.36638712260595246,-0.047236390698881525,0.0962251993327774
gradual_sag,72,True,True,clean_sag_supported,81,-1,0.9826608508339445,1,0.9314999123200169,clean_sag_supported,0.6864100103085935,1.3823684962413378,0.6293462892708571,0.66,1.441,0.3724154452445,0.2455724465030364,0.040744257492621734,0.07228644964069929,0.9984987643405296,0.6506030581375514,0.4031984282564506,-0.026410010308593468,0.05863150375866222
gradual_sag,73,True,True,clean_sag_supported,81,3,0.9791895503777166,1,0.972432655258609,clean_sag_supported,0.6225691183321356,1.1941161851241189,0.5660280740919096,0.59,1.274,0.4466839910596061,0.24188872831157854,0.05374959421789711,0.0692174365820086,0.9976298636391078,0.5737190837753902,0.5257651188062947,-0.032569118332135605,0.07988381487588114
gradual_sag,74,True,True,clean_sag_supported,81,7,0.9781114048099205,1,0.9658105250220781,clean_sag_supported,0.6688395753791503,1.243840672112099,0.5599994372123418,0.614,1.291,0.4463206569112317,0.2407668017420349,0.06463501565278598,0.035386316633815015,0.9972558060042442,0.5810824543354609,0.7006273089740686,-0.054839575379150296,0.047159327887901004
gradual_sag,75,True,True,clean_sag_supported,81,2,0.9888761970006943,1,0.8838821434784236,clean_sag_supported,0.5665630509525855,1.1333045755726778,0.6811889345687332,0.516,1.235,0.3478083418604707,0.1916035455440907,0.0872289777948784,0.051791875119939504,0.9981501350073954,0.7034498702330555,0.508291840311737,-0.05056305095258551,0.10169542442732227
gradual_sag,76,True,True,clean_sag_supported,81,5,0.9756105215382758,1,0.9785667874086119,clean_sag_supported,0.7127815035484988,1.2294753256262783,0.5094565658577686,0.667,1.291,0.49663214895727426,0.24478860226277088,0.040630031617798726,0.036238241899418246,0.9972141072704997,0.5303500330695866,0.5919991332011753,-0.04578150354849875,0.061524674373721666
gradual_sag,77,True,True,clean_sag_supported,81,3,0.9844671790047417,1,0.9719293711158737,clean_sag_supported,0.5083999300357744,1.2229287250816412,0.6614734644534294,0.466,1.258,0.3503232803809442,0.23569713637380674,0.051163205855558905,0.041179554393761635,0.9987765674833249,0.6690575271200404,0.36985706572947974,-0.042399930035774414,0.03507127491835882
gradual_sag,78,True,True,clean_sag_supported,41,-1,0.9800115746303434,1,0.9477532255684843,clean_sag_supported,0.5429443872585125,1.0778960469563863,0.5835179048452468,0.527,1.1360000000000001,0.4523553437446053,0.22230669777409778,0.035216984799996874,0.019024815144541136,0.9982302350825734,0.5879591506445936,0.24100015509988137,-0.015944387258512438,0.05810395304361382
gradual_sag,79,True,True,clean_sag_supported,81,4,0.993180722711954,1,0.9212190573691244,clean_sag_supported,0.627758375324093,1.1991748898052788,0.751126607335845,0.607,1.2510000000000001,0.26017168937835866,0.14292516054013654,0.04599983893897692,0.0659401448178553,0.9989186310375883,0.754632254588954,0.39427051120055906,-0.02075837532409297,0.05182511019472136
gradual_sag,80,True,True,clean_sag_supported,81,4,0.9876031789059049,1,0.9479126386966067,clean_sag_supported,0.7644570877290806,1.4126469056109334,0.6711685399428374,0.714,1.449,0.3240789946259789,0.19784597613081,0.04549597110396579,0.04926470717939112,0.9979825975395034,0.685939182674435,0.5765059011506609,-0.05045708772908064,0.03635309438906664
gradual_sag,81,True,True,clean_sag_supported,81,-5,0.9848394890579214,1,0.933033178121549,clean_sag_supported,0.8133438753893001,1.556368848629579,0.6606085635836165,0.792,1.639,0.3471478500421037,0.2482451097813574,0.04248442533219998,0.06340973726190506,0.9988080019772105,0.6764191907030086,0.33763256717939566,-0.02134387538930005,0.08263115137042099
gradual_sag,82,True,True,clean_sag_supported,81,6,0.9829792588065391,1,0.9762498293987428,clean_sag_supported,0.742293906674317,1.3386914600833744,0.605701665896729,0.6990000000000001,1.429,0.39933063653468126,0.2302799878784566,0.05169819194329984,0.08429369565276515,0.9987002159946169,0.6113016689234482,0.34327730877628554,-0.043293906674316984,0.09030853991662569
gradual_sag,83,True,True,clean_sag_supported,81,0,0.9849682678277003,1,0.9082599813346646,clean_sag_supported,0.8057444477010633,1.5370604370933532,0.6591120042618053,0.791,1.616,0.35164264423775615,0.23957405942403623,0.0417304744147308,0.0777766660296792,0.9981434921444432,0.685745389062886,0.4968276543360486,-0.014744447701063312,0.07893956290664694
gradual_sag,84,True,True,clean_sag_supported,81,3,0.9771181479649553,1,0.9411342008418485,clean_sag_supported,0.5859478910600331,1.2767632144435184,0.577977470638047,0.517,1.403,0.4407247901401098,0.30025272888363636,0.09915769540036516,0.08749264928884093,0.9976347013315182,0.5742910596590266,0.5628840922163162,-0.06894789106003307,0.12623678555648166
gradual_sag,85,True,True,clean_sag_supported,81,7,0.9771340821829401,1,0.9377520208206265,clean_sag_supported,0.595056025772048,1.362738960593334,0.6011139174987139,0.527,1.436,0.42517040874610734,0.3120451362401228,0.0603520176947389,0.08814242936491723,0.9971746588465016,0.6082077624568816,0.671511208398884,-0.06805602577204795,0.07326103940666595
gradual_sag,86,True,True,clean_sag_supported,81,-1,0.9727835709303135,1,0.9061734210078933,clean_sag_supported,0.57529217814094,1.3372971651818508,0.5616384258467791,0.513,1.438,0.4570428188287603,0.3427719381852503,0.10144793246624542,0.1055481264971845,0.9980657590182442,0.5368116988304636,0.45578955416622513,-0.06229217814094001,0.10070283481814912
gradual_sag,87,True,True,clean_sag_supported,41,2,0.9833496883189771,1,0.9629453532987899,clean_sag_supported,0.7181673593879092,1.2985443366520812,0.6155740735336247,0.712,1.329,0.4133800190467217,0.21407754144734847,0.036362641473044334,0.03902605991187682,0.9983468193368132,0.6246711805910661,0.21938493829613542,-0.006167359387909244,0.030455663347918716
gradual_sag,88,True,True,clean_sag_supported,81,-4,0.9900702827918817,1,0.9300956626194508,clean_sag_supported,0.7548282074324636,1.3726089052242187,0.6965763190824177,0.714,1.434,0.2940273505273042,0.17202064980090603,0.041856159400463264,0.07521170907656421,0.9992690859722364,0.7102477565812273,0.2515158543511709,-0.040828207432463626,0.061391094775781196
gradual_sag,89,True,True,clean_sag_supported,81,-4,0.9963737294432536,1,0.8309855422921228,clean_sag_supported,0.7723371591801977,1.2716811088479212,0.8132248389120198,0.791,1.331,0.1889425589836351,0.08344585393828324,0.028657255594397062,0.03654318738657444,0.9989339312787466,0.8342781480679663,0.3826694856912684,0.018662840819802295,0.05931889115207878
gradual_sag,90,True,True,clean_sag_supported,81,-2,0.9851692346728114,1,0.9343151425077693,clean_sag_supported,0.6119469600141874,1.3862488637403314,0.6662896676964026,0.595,1.447,0.34500141514492133,0.2544428600782601,0.054833153934656285,0.07611997092616288,0.9988178819185313,0.6753106620556115,0.3652160907500944,-0.016946960014187384,0.06075113625966866
gradual_sag,91,True,True,clean_sag_supported,81,1,0.9892742750196974,1,0.9002303240715294,clean_sag_supported,0.696995572126198,1.3237394338537947,0.6945867176700975,0.622,1.748,0.3370795722981029,0.22282994653500524,0.04583768418825685,0.2913429927876023,0.9988338808482176,0.7203561745120595,0.37132147741653493,-0.074995572126198,0.42426056614620533
gradual_sag,92,True,True,clean_sag_supported,81,-7,0.9749279538539324,1,0.9369585025484938,clean_sag_supported,0.8163302986970724,1.387467139791545,0.5281830004080142,0.792,1.438,0.4617391002079151,0.25428541956956474,0.03532720217653391,0.05104537746880407,0.9977461314212386,0.5388366343666349,0.6814329651923092,-0.024330298697072372,0.05053286020845493
gradual_sag,93,True,True,clean_sag_supported,81,7,0.9905413199658043,1,0.9586353308821232,clean_sag_supported,0.792648157879331,1.5358349154840123,0.724927154147961,0.755,1.948,0.3044458186081137,0.23192558796183055,0.041905270418931016,0.48737156041594465,0.999456301739964,0.7354884273303479,0.1908814942239712,-0.03764815787933096,0.41216508451598766
gradual_sag,94,True,True,clean_sag_supported,81,7,0.9708919430455123,1,0.958403765545415,clean_sag_supported,0.5537604412525136,1.2643120613953571,0.536146460779593,0.51,1.341,0.47049101029191076,0.32428192255940036,0.06167894711388242,0.0968701528102283,0.9983829978839343,0.5529965188459286,0.40085800579148884,-0.04376044125251355,0.07668793860464285
gradual_sag,95,True,True,clean_sag_supported,81,0,0.9952548075042034,1,0.8731652120923098,clean_sag_supported,0.5780790488904256,1.1485538138764126,0.7952161371267887,0.5650000000000001,1.231,0.21989194168555481,0.1179613146557873,0.06305111762741475,0.035192138087576534,0.9992898783489876,0.7817220044917081,0.2800795645323468,-0.013079048890425549,0.08244618612358745
